Brand,Name,Price,Image,Link
XIAOMI,"XIAOMI Note 11 Pro - 6,67"" - 108 mégapixel -8Go-128Go- STAR BLUE -Garantie 1 an",1399.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/3565/1.jpg?3508,https://www.jumia.com.tn/smartphones//xiaomi-note-11-pro-667-108-megapixel-8go-128go-star-blue-garantie-1-an-565338.html
Vivo,"Vivo Y02 - 6.51"" - 2 Go - 32 Go - Orchid Blue - Garantie 1 an",389.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/2727/1.jpg?7209,https://www.jumia.com.tn/smartphones//vivo-y02-6.51-2-go-32-go-orchid-blue-garantie-1-an-727293.html
Iku,"Iku A11 - 6.5"" - 2 Go - 32 Go - Rouge - Garantie 1 an",329.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/4366/1.jpg?2267,https://www.jumia.com.tn/smartphones//iku-a11-6.5-2-go-32-go-rouge-garantie-1-an-663401.html
One Plus,"One Plus Nord CE 5G - 6.43"" - 12Go - 256 Go - Charcoal Ink - Garantie 1 an",1499.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/4996/1.jpg?4746,https://www.jumia.com.tn/smartphones//one-plus-nord-ce-5g-6.43-12go-256-go-charcoal-ink-garantie-1-an-699464.html
Samsung,"Samsung Galaxy A04 6,5"" 4-64 Go - COPPER - Garantie 1 an",579.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/0796/1.jpg?1046,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04-65-4-64-go-copper-garantie-1-an-697028.html
Infinix,"Infinix Hot 20 - 6.82"" - 4GB - 128GB - Tembo Bleu - 1an Garantie",629.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/9907/1.jpg?3625,https://www.jumia.com.tn/smartphones//infinix-hot-20-6.82-4gb-128gb-tembo-bleu-1an-garantie-709940.html
Samsung,"Samsung Galaxy A13 - 6.5"" - 4 Go - 128 Go - Black  - Garantie 1 an",839.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/1236/1.jpg?2905,https://www.jumia.com.tn/smartphones//samsung-galaxy-a13-6.5-4-go-128-go-black-garantie-1-an-632188.html
Samsung,"Samsung A54 - 6.4"" - 8Go -128GB - Awesome Graphite - 1an Garantie",1999.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/0147/1.jpg?3767,https://www.jumia.com.tn/smartphones//samsung-a54-6.4-8go-128gb-awesome-graphite-1an-garantie-741045.html
Oukitel,Oukitel WP20 Etanche + Robuste + 6300 mAh 4Go/32Go- Cadeau KIT - NOIR - Garantie 1 an,549.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/3266/1.jpg?3173,https://www.jumia.com.tn/smartphones//oukitel-wp20-etanche-robuste-6300-mah-4go32go-cadeau-kit-noir-garantie-1-an-662369.html
Oppo,Oppo A77  4Gb / 128gb - 33W charge - Black- Garantie 1An,778.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/5037/1.jpg?0951,https://www.jumia.com.tn/smartphones//oppo-a77-4gb-128gb-33w-charge-black-garantie-1an-730565.html
Infinix,"Infinix Hot 11 - 6.6"" - 4 Go - 128 Go et Pochette + Anticasse - Polar Black - Garantie 1 an",639.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/6896/1.jpg?2746,https://www.jumia.com.tn/smartphones//infinix-hot-11-6.6-4-go-128-go-et-pochette-anticasse-polar-black-garantie-1-an-698626.html
Samsung,"Samsung Galaxy A04E -6.5"" 3GB - 32GB - Bleu- 1AN GARANTIE",569.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/5807/1.jpg?1887,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04e-6.5-3gb-32gb-bleu-1an-garantie-708593.html
Oppo,"Oppo A17 - 6.56"" - 4Go - 64 Gb - Lake Bleu - 5000 mAh - Garantie 1 An",599.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/0586/1.jpg?2049,https://www.jumia.com.tn/smartphones//oppo-a17-6.56-4go-64-gb-lake-bleu-5000-mah-garantie-1-an-685089.html
Samsung,"Samsung Galaxy A14 - 6.6"" - 4Go -128Go - Noir- Garantie 1 an",739.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/7727/1.jpg?5730,https://www.jumia.com.tn/smartphones//samsung-galaxy-a14-6.6-4go-128go-noir-garantie-1-an-727774.html
Iku,"Iku A23 - 6.1""- 4G - 2 Go - 32 Go - Bleu - Garantie 1 an + Support lazy 360 °",339.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/7307/1.jpg?7287,https://www.jumia.com.tn/smartphones//iku-a23-6.1-4g-2-go-32-go-bleu-garantie-1-an-support-lazy-360-703751.html
Nokia,"Nokia C12 - 6.3"" - 2+2G - 64GB - Black - 1an garantie",379.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/8727/1.jpg?6389,https://www.jumia.com.tn/smartphones//nokia-c12-6.3-22g-64gb-black-1an-garantie-727815.html
XIAOMI,"XIAOMI Note 11 Pro - 6,67""- 8 Go - 128 Go - Polar White - Garantie 1 an",1399.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/5696/1.jpg?4713,https://www.jumia.com.tn/smartphones//xiaomi-note-11-pro-667-8-go-128-go-polar-white-garantie-1-an-696507.html
Oukitel,"Oukitel WP20 -Etanche+Robuste -5.93"" -4 Go-32 Go + Cadeau Kit+Glass+MicroSD 32GB- Noir-Gris  - Garantie 1 An",559.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/2807/1.jpg?1651,https://www.jumia.com.tn/smartphones//oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglassmicrosd-32gb-noir-gris-garantie-1-an-708296.html
Oppo,"Oppo A77S - 6.56"" Snapdragon 680 - 8Go -128Go - Bleu - Garantie 1an",959.9,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/0007/1.jpg?7886,https://www.jumia.com.tn/smartphones//oppo-a77s-6.56-snapdragon-680-8go-128go-bleu-garantie-1an-700044.html
Oukitel,"Oukitel WP20 -Etanche+Robuste -5.93"" -4 Go-32 Go +Cadeau Kit+Glass+MicroSd 32GB- Noir+Vert - Garantie 1 An",559.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/2807/1.jpg?1648,https://www.jumia.com.tn/smartphones//oukitel-wp20-etancherobuste-5.93-4-go-32-go-cadeau-kitglassmicrosd-32gb-noirvert-garantie-1-an-708295.html
Oukitel,"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah + Buds 3Lite - Noir+Vert - Garantie 1 An",599.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/3286/1.jpg?7705,https://www.jumia.com.tn/smartphones//oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-buds-3lite-noirvert-garantie-1-an-682328.html
Infinix,"Infinix Smart 7 - 6.6"" - 4+3 Go - 64 GB - Coastal Green - 1 an Garantie",449.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/9927/1.jpg?4871,https://www.jumia.com.tn/smartphones//infinix-smart-7-6.6-43-go-64-gb-coastal-green-1-an-garantie-729939.html
Oppo,Oppo A77 - 4Gb Ram + 128gb - 33W charge - 50Mp - Blue- Garantie 1An,777.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/9447/1.jpg?8247,https://www.jumia.com.tn/smartphones//oppo-a77-4gb-ram-128gb-33w-charge-50mp-blue-garantie-1an-744936.html
Oppo,"Oppo A17 - 6.56"" - 4 Go - 64 Go - Noir- Garantie 1 an",589.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/2086/1.jpg?9708,https://www.jumia.com.tn/smartphones//oppo-a17-6.56-4-go-64-go-noir-garantie-1-an-680284.html
Samsung,"Samsung Tablette - Galaxy TAB A7 LITE 8.7"" - 3 Go - 32 Go - Gray - Garantie 1 An",699.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/0515/1.jpg?6573,https://www.jumia.com.tn/smartphones//samsung-tablette-galaxy-tab-a7-lite-8.7-3-go-32-go-gray-garantie-1-an-515080.html
Oukitel,"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah  + Buds 3Lite - Noir+Orange- Garantie 1 An",599.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/7117/1.jpg?4251,https://www.jumia.com.tn/smartphones//oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-buds-3lite-noirorange-garantie-1-an-711785.html
Samsung,"Samsung Galaxy A04 - 6.5"" - 4 GB - 64 GB - Blanc -1An Garantie",669.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/8807/1.jpg?6908,https://www.jumia.com.tn/smartphones//samsung-galaxy-a04-6.5-4-gb-64-gb-blanc-1an-garantie-708813.html
Samsung,"Samsung A14 - 6.6"" - 4 Go - 64 GB - Silver - 1an garantie",799.0,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/8727/1.jpg?6389,https://www.jumia.com.tn/smartphones//samsung-a14-6.6-4-go-64-gb-silver-1an-garantie-727816.html
Oukitel,"Oukitel WP20 - Etanche + Robuste - 5.93"" -4 Go-32 Go -6300 Mah +SMART WATCH - Noir+Vert - Garantie 1 An",599.99,https://tn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/5217/1.jpg?3331,https://www.jumia.com.tn/smartphones//oukitel-wp20-etanche-robuste-5.93-4-go-32-go-6300-mah-smart-watch-noirvert-garantie-1-an-712592.html
